Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	2/69	4.676264e-02	3.042505e-01	0	0	6.041121e+00	1.850196e+01	GPR31;IL12A
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	4/272	4.766840e-02	3.042505e-01	0	0	3.052239e+00	9.289448e+00	CCL24;F10;HYAL1;CEACAM6
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	3/163	4.845259e-02	3.042505e-01	0	0	3.815722e+00	1.155084e+01	NDC1;SLC6A14;SCAMP2
GO_Biological_Process_2023	Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	IL12A
GO_Biological_Process_2023	tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	CTAG2
GO_Biological_Process_2023	Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	KLRC1
GO_Biological_Process_2023	Nuclear Pore Complex Assembly (GO:0051292)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	NDC1
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	IL12A
GO_Biological_Process_2023	Cellular Response To Interleukin-12 (GO:0071349)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	IL12A
GO_Biological_Process_2023	Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	PLK3
GO_Biological_Process_2023	Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)	1/10	4.890039e-02	3.042505e-01	0	0	2.232435e+01	6.737423e+01	ENAM
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	2/72	5.046378e-02	3.042505e-01	0	0	5.781341e+00	1.726597e+01	PLK3;ADO
GO_Biological_Process_2023	Intestinal Lipid Absorption (GO:0098856)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	NPC1L1
GO_Biological_Process_2023	Neurotransmitter Uptake (GO:0001504)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	SLC1A6
GO_Biological_Process_2023	Regulation Of Phospholipase C Activity (GO:1900274)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	FGF2
GO_Biological_Process_2023	Cellular Response To UV-B (GO:0071493)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	HYAL1
GO_Biological_Process_2023	Phospholipid Efflux (GO:0033700)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	ABCA12
GO_Biological_Process_2023	Detection Of Light Stimulus Involved In Sensory Perception (GO:0050962)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	TULP1
GO_Biological_Process_2023	Detection Of Light Stimulus Involved In Visual Perception (GO:0050908)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	TULP1
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548)	1/11	5.365826e-02	3.042505e-01	0	0	2.009091e+01	5.876832e+01	IL12A
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	2/77	5.685706e-02	3.042505e-01	0	0	5.394558e+00	1.546736e+01	CCL24;FGF2
GO_Biological_Process_2023	C4-dicarboxylate Transport (GO:0015740)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	SLC1A6
GO_Biological_Process_2023	Eye Photoreceptor Cell Differentiation (GO:0001754)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	TULP1
GO_Biological_Process_2023	Alanine Transport (GO:0032328)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	SLC6A14
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	FGF2
GO_Biological_Process_2023	Mitochondrial Transcription (GO:0006390)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	TFB1M
GO_Biological_Process_2023	Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	NEO1
GO_Biological_Process_2023	Regulation Of Acrosome Reaction (GO:0060046)	1/12	5.839256e-02	3.042505e-01	0	0	1.826354e+01	5.187882e+01	PRSS37
GO_Biological_Process_2023	Wound Healing (GO:0042060)	2/80	6.082171e-02	3.042505e-01	0	0	5.186290e+00	1.452062e+01	FUT10;FGF2
GO_Biological_Process_2023	Cellular Response To Interleukin-1 (GO:0071347)	2/81	6.216388e-02	3.042505e-01	0	0	5.120382e+00	1.422433e+01	CCL24;HYAL1
GO_Biological_Process_2023	Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	FGF2
GO_Biological_Process_2023	Eye Photoreceptor Cell Development (GO:0042462)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	TULP1
GO_Biological_Process_2023	Body Fluid Secretion (GO:0007589)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	GPAT4
GO_Biological_Process_2023	Chondroitin Sulfate Biosynthetic Process (GO:0030206)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	CHST15
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034)	1/13	6.310341e-02	3.042505e-01	0	0	1.674074e+01	4.625434e+01	KMT5C
GO_Biological_Process_2023	Response To Interleukin-1 (GO:0070555)	2/85	6.763219e-02	3.042505e-01	0	0	4.872633e+00	1.312527e+01	CCL24;HYAL1
GO_Biological_Process_2023	Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	CEACAM6
GO_Biological_Process_2023	Regulation Of Endothelial Cell Chemotaxis (GO:2001026)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	FGF2
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	KLRC1
GO_Biological_Process_2023	L-glutamate Transmembrane Transport (GO:0015813)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	SLC1A6
GO_Biological_Process_2023	Aminoglycan Catabolic Process (GO:0006026)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	HYAL1
GO_Biological_Process_2023	Nuclear Pore Organization (GO:0006999)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	NDC1
GO_Biological_Process_2023	Photoreceptor Cell Development (GO:0042461)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	TULP1
GO_Biological_Process_2023	Regulation Of Transposition (GO:0010528)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	TDRD9
GO_Biological_Process_2023	Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	KLRC1
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	FGF2
GO_Biological_Process_2023	Regulation Of Cell Fate Specification (GO:0042659)	1/14	6.779093e-02	3.042505e-01	0	0	1.545221e+01	4.158696e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	2/88	7.183435e-02	3.042505e-01	0	0	4.701946e+00	1.238207e+01	HYAL1;IL12A
GO_Biological_Process_2023	Protein Transport (GO:0015031)	4/313	7.206512e-02	3.042505e-01	0	0	2.641721e+00	6.948214e+00	NDC1;AFM;ABCA12;SCAMP2
GO_Biological_Process_2023	Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	KMT5C
GO_Biological_Process_2023	DNA Double-Strand Break Processing (GO:0000729)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	RBBP8
GO_Biological_Process_2023	Positive Regulation Of Isotype Switching (GO:0045830)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	KMT5C
GO_Biological_Process_2023	L-glutamate Import (GO:0051938)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	SLC1A6
GO_Biological_Process_2023	Glucuronate Metabolic Process (GO:0019585)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	UGT2B17
GO_Biological_Process_2023	Regulation Of Isotype Switching (GO:0045191)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	KMT5C
GO_Biological_Process_2023	Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	FGF2
GO_Biological_Process_2023	Cellular Glucuronidation (GO:0052695)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	UGT2B17
GO_Biological_Process_2023	Polyol Biosynthetic Process (GO:0046173)	1/15	7.245523e-02	3.042505e-01	0	0	1.434776e+01	3.765981e+01	FGF2
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	4/316	7.406098e-02	3.042505e-01	0	0	2.615919e+00	6.808887e+00	PLK3;BFSP2;MAP7D3;TBCB
GO_Biological_Process_2023	Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	KLRC1
GO_Biological_Process_2023	Male Meiosis I (GO:0007141)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	TDRD9
GO_Biological_Process_2023	Chondroitin Sulfate Metabolic Process (GO:0030204)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	CHST15
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	FGF2
GO_Biological_Process_2023	Negative Regulation Of Anoikis (GO:2000811)	1/16	7.709643e-02	3.042505e-01	0	0	1.339057e+01	3.431600e+01	CEACAM6
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	2/93	7.902008e-02	3.042505e-01	0	0	4.442476e+00	1.127524e+01	CCL24;FGF2
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	2/93	7.902008e-02	3.042505e-01	0	0	4.442476e+00	1.127524e+01	F10;FGF2
GO_Biological_Process_2023	Organic Substance Transport (GO:0071702)	3/201	7.982588e-02	3.042505e-01	0	0	3.077476e+00	7.779574e+00	NDC1;ABCA12;SCAMP2
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	PLK3
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Proliferation (GO:0070665)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	IL12A
GO_Biological_Process_2023	Triglyceride Biosynthetic Process (GO:0019432)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	GPAT4
GO_Biological_Process_2023	Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	FGF2
GO_Biological_Process_2023	rRNA Modification (GO:0000154)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	TFB1M
GO_Biological_Process_2023	Cellular Response To Unfolded Protein (GO:0034620)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	PACRG
GO_Biological_Process_2023	Response To Acidic pH (GO:0010447)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	GPR31
GO_Biological_Process_2023	Detection Of Visible Light (GO:0009584)	1/17	8.171463e-02	3.042505e-01	0	0	1.255303e+01	3.143934e+01	TULP1
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	2/95	8.195524e-02	3.042505e-01	0	0	4.346500e+00	1.087313e+01	HYAL1;FGF2
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	IL12A
GO_Biological_Process_2023	Ureteric Bud Morphogenesis (GO:0060675)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	FGF2
GO_Biological_Process_2023	Vesicle-Mediated Transport In Synapse (GO:0099003)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	CPLX3
GO_Biological_Process_2023	Regulation Of Lymphocyte Activation (GO:0051249)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	KLRC1
GO_Biological_Process_2023	Regulation Of Lymphocyte Proliferation (GO:0050670)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	IL12A
GO_Biological_Process_2023	Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	FGF2
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	1/18	8.630996e-02	3.042505e-01	0	0	1.181402e+01	2.894211e+01	FGF2
GO_Biological_Process_2023	Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	FGF2
GO_Biological_Process_2023	Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	GPAT4
GO_Biological_Process_2023	piRNA Processing (GO:0034587)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	TDRD9
GO_Biological_Process_2023	Pore Complex Assembly (GO:0046931)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	NDC1
GO_Biological_Process_2023	Mitotic Sister Chromatid Cohesion (GO:0007064)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	MAU2
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	IL12A
GO_Biological_Process_2023	Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	CHST15
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	IL12A
GO_Biological_Process_2023	Skeletal Muscle Contraction (GO:0003009)	1/19	9.088251e-02	3.042505e-01	0	0	1.115713e+01	2.675688e+01	TNNT3
GO_Biological_Process_2023	rRNA Processing (GO:0006364)	2/101	9.095699e-02	3.042505e-01	0	0	4.081839e+00	9.785672e+00	SRFBP1;TFB1M
GO_Biological_Process_2023	Regulation Of Fibroblast Migration (GO:0010762)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Phospholipase Activity (GO:0010518)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	FGF2
GO_Biological_Process_2023	Anterior/Posterior Axis Specification (GO:0009948)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	CDX4
GO_Biological_Process_2023	Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	FGF2
GO_Biological_Process_2023	Mitochondrial RNA Metabolic Process (GO:0000959)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	TFB1M
GO_Biological_Process_2023	Cellular Response To pH (GO:0071467)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	HYAL1
GO_Biological_Process_2023	Response To Fibroblast Growth Factor (GO:0071774)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	HYAL1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	1/20	9.543242e-02	3.042505e-01	0	0	1.056938e+01	2.483103e+01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	2/104	9.556255e-02	3.042505e-01	0	0	3.961184e+00	9.300759e+00	HYAL1;FGF2
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	3/221	9.912269e-02	3.076485e-01	0	0	2.792301e+00	6.454116e+00	CCL24;F10;CEACAM6
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/21	9.995977e-02	3.076485e-01	0	0	1.004040e+01	2.312292e+01	IL12A
GO_Biological_Process_2023	Regulation Of Neurotransmitter Transport (GO:0051588)	1/21	9.995977e-02	3.076485e-01	0	0	1.004040e+01	2.312292e+01	CPLX3
GO_Biological_Process_2023	Lipid Catabolic Process (GO:0016042)	1/21	9.995977e-02	3.076485e-01	0	0	1.004040e+01	2.312292e+01	PNLIP
GO_Biological_Process_2023	Regulation Of Anoikis (GO:2000209)	1/21	9.995977e-02	3.076485e-01	0	0	1.004040e+01	2.312292e+01	CEACAM6
GO_Biological_Process_2023	Retrotransposon Silencing (GO:0010526)	1/21	9.995977e-02	3.076485e-01	0	0	1.004040e+01	2.312292e+01	TDRD9
GO_Biological_Process_2023	Glycerophospholipid Biosynthetic Process (GO:0046474)	2/108	1.018051e-01	3.076485e-01	0	0	3.810936e+00	8.706827e+00	GPAT4;FGF2
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	2/108	1.018051e-01	3.076485e-01	0	0	3.810936e+00	8.706827e+00	CCL24;HYAL1
GO_Biological_Process_2023	Acylglycerol Biosynthetic Process (GO:0046463)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	GPAT4
GO_Biological_Process_2023	Regulation Of Mitochondrial Translation (GO:0070129)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	MTG2
GO_Biological_Process_2023	Blood Vessel Endothelial Cell Migration (GO:0043534)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	FGF2
GO_Biological_Process_2023	Mammary Gland Development (GO:0030879)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	GPAT4
GO_Biological_Process_2023	Protein Peptidyl-Prolyl Isomerization (GO:0000413)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	PPIL3
GO_Biological_Process_2023	rRNA Methylation (GO:0031167)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	TFB1M
GO_Biological_Process_2023	Cellular Response To Topologically Incorrect Protein (GO:0035967)	1/22	1.044647e-01	3.076485e-01	0	0	9.561809e+00	2.159923e+01	PACRG
GO_Biological_Process_2023	Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	1/23	1.089473e-01	3.140782e-01	0	0	9.126722e+00	2.023295e+01	FGF2
GO_Biological_Process_2023	Axon Extension (GO:0048675)	1/23	1.089473e-01	3.140782e-01	0	0	9.126722e+00	2.023295e+01	MAP1B
GO_Biological_Process_2023	Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)	1/23	1.089473e-01	3.140782e-01	0	0	9.126722e+00	2.023295e+01	RNF135
GO_Biological_Process_2023	Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	NPC1L1
GO_Biological_Process_2023	Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	IL12A
GO_Biological_Process_2023	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	CEACAM6
GO_Biological_Process_2023	Regulation Of Microtubule Depolymerization (GO:0031114)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	MAP1B
GO_Biological_Process_2023	Protein Kinase B Signaling (GO:0043491)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	PLK3
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	MAP1B
GO_Biological_Process_2023	Secondary Alcohol Biosynthetic Process (GO:1902653)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	NPC1L1
GO_Biological_Process_2023	Eosinophil Chemotaxis (GO:0048245)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	CCL24
GO_Biological_Process_2023	Eosinophil Migration (GO:0072677)	1/24	1.134077e-01	3.140782e-01	0	0	8.729469e+00	1.900201e+01	CCL24
GO_Biological_Process_2023	Sterol Transport (GO:0015918)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	NPC1L1
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	KMT5C
GO_Biological_Process_2023	Negative Regulation Of Protein Transport (GO:0051224)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	IL12A
GO_Biological_Process_2023	Negative Regulation Of Response To Wounding (GO:1903035)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	FGF2
GO_Biological_Process_2023	Negative Regulation Of Transposition (GO:0010529)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	TDRD9
GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	PRSS37
GO_Biological_Process_2023	Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	GPAT4
GO_Biological_Process_2023	Cholesterol Biosynthetic Process (GO:0006695)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	NPC1L1
GO_Biological_Process_2023	Ribonucleoside Bisphosphate Metabolic Process (GO:0033875)	1/25	1.178460e-01	3.140782e-01	0	0	8.365320e+00	1.788821e+01	GPAT4
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	2/119	1.195189e-01	3.156799e-01	0	0	3.450724e+00	7.330307e+00	CCL24;HYAL1
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	2/119	1.195189e-01	3.156799e-01	0	0	3.450724e+00	7.330307e+00	HYAL1;FGF2
GO_Biological_Process_2023	Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	1.222622e-01	3.158441e-01	0	0	8.030303e+00	1.687638e+01	CARD18
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	1/26	1.222622e-01	3.158441e-01	0	0	8.030303e+00	1.687638e+01	FGF2
GO_Biological_Process_2023	Meiosis I (GO:0007127)	1/26	1.222622e-01	3.158441e-01	0	0	8.030303e+00	1.687638e+01	TDRD9
GO_Biological_Process_2023	Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	1/26	1.222622e-01	3.158441e-01	0	0	8.030303e+00	1.687638e+01	CDH6
GO_Biological_Process_2023	Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	1/26	1.222622e-01	3.158441e-01	0	0	8.030303e+00	1.687638e+01	PLK3
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	2/123	1.261398e-01	3.201749e-01	0	0	3.335976e+00	6.906687e+00	GPAT4;ALDH3B1
GO_Biological_Process_2023	Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	1.266566e-01	3.201749e-01	0	0	7.721057e+00	1.595383e+01	MAP1B
GO_Biological_Process_2023	Peptidyl-Lysine Methylation (GO:0018022)	1/27	1.266566e-01	3.201749e-01	0	0	7.721057e+00	1.595383e+01	METTL21EP
GO_Biological_Process_2023	Peptidyl-Proline Modification (GO:0018208)	1/27	1.266566e-01	3.201749e-01	0	0	7.721057e+00	1.595383e+01	PPIL3
GO_Biological_Process_2023	Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	1.266566e-01	3.201749e-01	0	0	7.721057e+00	1.595383e+01	MAP7D3
GO_Biological_Process_2023	Sterol Biosynthetic Process (GO:0016126)	1/28	1.310293e-01	3.245986e-01	0	0	7.434718e+00	1.510983e+01	NPC1L1
GO_Biological_Process_2023	Glycosaminoglycan Metabolic Process (GO:0030203)	1/28	1.310293e-01	3.245986e-01	0	0	7.434718e+00	1.510983e+01	HYAL1
