covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
KSR1,0.016239973681317275,1.0163725588078525,0.023345827187887382,-0.029517006796238,0.06199695415887255,0.970914365358008,1.0639591040727014,0.0,0.6956263982688577,0.48666282971651265,1.0390055060763725
DMRTA1,0.016239093045865037,1.0163716637545386,0.024072551713759886,-0.0309422413290823,0.06342042742081237,0.9695315703137615,1.0654746998582665,0.0,0.6745896005940559,0.4999365419025209,1.0001831129853223
NUDT19,0.01622545789490735,1.0163578054679543,0.02459802800859321,-0.03198579109264285,0.06443670688245755,0.9685203435972649,1.0665580703229671,0.0,0.6596243361150357,0.5094949331113177,0.9728602959183011
SPATA31A6,0.016119557985341208,1.0162501789671874,0.02353055897659061,-0.02999949014487206,0.06223860611555447,0.970446028335266,1.0642162429398339,0.0,0.6850478138397714,0.4933137495591813,1.0194225964371706
DCDC2B,0.016114955831754655,1.0162455020385435,0.023717005350016654,-0.030369520475421765,0.06259943213893107,0.9700870003003483,1.0646003091411598,0.0,0.6794684064842672,0.4968411192095785,1.0091435170921037
SGCG,0.016067345009811225,1.0161971189066845,0.023498702112440907,-0.029989264814008237,0.06212395483363069,0.970455951517725,1.0640942361775863,0.0,0.6837545721856995,0.4941301568564306,1.017036988465287
ITPRID2,0.01603682201336682,1.0161661019990043,0.024730691960680246,-0.032434443542320716,0.06450808756905435,0.9680859120342269,1.0666342046875517,0.0,0.6484582816713759,0.516688585183209,0.9526330831615242
FBXO34,0.016034432266274153,1.016163673621918,0.02467581060137279,-0.03232926780174818,0.06439813233429648,0.9681877365416031,1.0665169291208236,0.0,0.649803669079147,0.5158190486248309,0.9550630436502218
MYL12BP2,0.016009285196251076,1.016138120404158,0.023546433007723622,-0.030140875463272362,0.062159445855774514,0.9703088312136173,1.0641320026398666,0.0,0.6799027772486713,0.4965660230090796,1.0099425448371344
LLPH,0.016005083821224397,1.0161338512358036,0.02553107904015585,-0.03403491158392652,0.06604507922637531,0.9665377606843324,1.0682748730854044,0.0,0.626886305747252,0.5307337644808161,0.913939761137813
GRIK1,0.015994632593815773,1.0161232314453417,0.024745436390445186,-0.032505531513183625,0.06449479670081518,0.9680170952171724,1.0666200282870861,0.0,0.646366964051266,0.5180417298912817,0.9488597786698326
RNH1,0.015956290724994292,1.0160842721285863,0.025417030860779517,-0.033860174356076654,0.06577275580606523,0.9667066655698026,1.0679839964261955,0.0,0.62777949212062,0.5301484023937355,0.9155318306290854
YIPF1,0.015936184200018483,1.0160638424101773,0.02536730311097197,-0.033782816282397446,0.0656551846824344,0.9667814510278561,1.0678584397287814,0.0,0.6282175180508527,0.5298614559212382,0.9163129106534589
RASAL2,0.01590672513729412,1.016033910562596,0.025071942034460826,-0.03323337827272499,0.06504682854731324,0.9673127834578467,1.0672089990611684,0.0,0.6344432798795834,0.525791572088528,0.9274370777003893
GSK3A,0.015828154621806603,1.0159540833905625,0.023974845469544794,-0.03116167903341447,0.06281798827702767,0.9693188418728683,1.064833009501462,0.0,0.6601984001070239,0.5091265188529495,0.9739038817286952
CLN8,0.015806949416495516,1.0159325401040533,0.024105523005358374,-0.03143900750250862,0.06305290633549965,0.9690500594346214,1.0650831873891522,0.0,0.6557397411780619,0.5119915939477327,0.9658079711259044
DUX4L9,0.015805957404024414,1.0159315322868034,0.023556514352428243,-0.030363962328035815,0.06197587713608464,0.9700923922018575,1.0639366792187446,0.0,0.6709803143008342,0.5022330703243569,0.993571066632125
OR9A4,0.015792654111656566,1.015918017142502,0.02412777720137772,-0.03149692023005038,0.06308222845336352,0.9689939407275643,1.0651144183417842,0.0,0.6545424379480257,0.5127623952978599,0.9636376326705675
SWAP70,0.01578498773314753,1.0159102287603028,0.025023416072597317,-0.033260006539303937,0.064829982005599,0.9672870259381242,1.0669776035699985,0.0,0.6308086668643687,0.5281656358419984,0.9209376567165443
CA8,0.015774255616970295,1.0158993259522073,0.02470330564780307,-0.03264333375180863,0.06419184498574923,0.9678837094850615,1.0662969428623057,0.0,0.6385483725079174,0.5231167762144298,0.9347950572873062
CRIPT,0.015760352516629838,1.015885201900127,0.025264788376826094,-0.033757722778975485,0.06527842781223515,0.9668057112658917,1.067456192504674,0.0,0.6238070266634762,0.5327543244514579,0.9084576962470948
RIT2,0.015741766282189658,1.0158663205950669,0.0234451960745123,-0.0302099736343343,0.06169350619871362,0.9702417869643594,1.0636362968329542,0.0,0.6714282206111647,0.5019477720698069,0.9943908360814343
KCNA10,0.015695583844968705,1.0158194064958033,0.02342944811645402,-0.030225290640930977,0.06161645833086839,0.9702269258783222,1.0635543490811106,0.0,0.6699083890903098,0.5029161915812541,0.9916100925982428
TGM6,0.015685332227186703,1.0158089927568912,0.02356345635686023,-0.030498193583540736,0.06186885803791414,0.9699621842212823,1.0638228237672867,0.0,0.6656634743917821,0.5056262249040041,0.9838568023419451
FAM55B,0.01565128846651526,1.015774411387297,0.023671245598086678,-0.03074350037493692,0.062046077307967434,0.9697242750916509,1.0640113703781338,0.0,0.661194122703046,0.5084878299091766,0.9757148496930604
NOTCH4,0.01565025763500001,1.0157733642955613,0.025807485390846742,-0.0349314842626032,0.06623199953260323,0.9656715776912197,1.068474574015315,0.0,0.6064231907131393,0.5442337726986599,0.8777016083603075
PPP6C,0.01564210090799161,1.015765078943317,0.024866325295824023,-0.033095001099680776,0.064379202915664,0.9674466467278681,1.0664967407664714,0.0,0.6290475461051939,0.5293179292924182,0.9177935724785783
WBSCR20C,0.015639861275324168,1.0157628040052114,0.025658575607389725,-0.03465002280975764,0.06592974536040597,0.9659434152705536,1.0681516719191435,0.0,0.609537392668822,0.5421682954755309,0.883187344119656
C5AR1,0.015638766472097654,1.0157616919454249,0.02582843211259058,-0.03498403024571767,0.06626156318991297,0.9656208368619292,1.0685061624983985,0.0,0.6054864810967069,0.5448558045622677,0.8760536220032266
DNAH7,0.015626084519318652,1.0157488101852958,0.024248541647719373,-0.031900183787830855,0.06315235282646817,0.9686032595625914,1.0651891114415277,0.0,0.6444133732383992,0.5193074148454353,0.9453392700309443
PLCE1,0.01555996983204227,1.0156816564903064,0.02381269637429396,-0.031112057436361425,0.06223199710044596,0.9693669422152535,1.0642092095418476,0.0,0.6534316646660564,0.513478030675738,0.9616255431991907
DNAL1,0.015551453267424607,1.0156730064086825,0.02552256856402384,-0.03447186191101628,0.0655747684458655,0.9661155239486147,1.0677725700245755,0.0,0.609321637374134,0.5423112678390899,0.8828069487151446
CKMT1B,0.015528208920786801,1.0156493980276327,0.024890392804365436,-0.033256064536824365,0.06431248237839797,0.9672908389934946,1.0664255859047067,0.0,0.6238635542169252,0.5327171971865301,0.9085582401282347
ENPP3,0.015428827301874823,1.015548466161679,0.024582859642677903,-0.032752692234777045,0.06361034683852669,0.9677778689782865,1.0656770734095784,0.0,0.6276254075457148,0.5302493604456869,0.9152571192209092
GRAPL,0.015297806980250503,1.015415417391254,0.023605822696862306,-0.030968755331037788,0.061564369291538794,0.9695058644925938,1.0634989509996213,0.0,0.6480522698445876,0.5169511435695084,0.9519001552767534
SHF,0.015213440534781167,1.015329754015422,0.023821419040179724,-0.0314756828446078,0.06190256391417013,0.9690145198438976,1.063858681452047,0.0,0.6386454354008285,0.5230536166184134,0.9349692546010369
FOXP2,0.015213313963764031,1.0153296255041104,0.023690295461056977,-0.03121881192302036,0.06164543985054843,0.9692634634684618,1.0635851729490686,0.0,0.6421749356723838,0.5207596051153692,0.9413105506847816
ERCC3,0.015197702216694102,1.0153137745585352,0.025076569534900738,-0.03395147092752568,0.06434687536091388,0.9666184125942975,1.0664622640919694,0.0,0.6060518842317105,0.5444803004293477,0.8770482424318927
OR9Q1,0.01516840727890597,1.0152840314403375,0.023351157193506205,-0.0305990198176996,0.06093583437551154,0.9698643915170887,1.0628307148026497,0.0,0.6495783979015909,0.5159645905712653,0.9546560345878983
PLEKHM3,0.01514252380153624,1.01525775269918,0.02348301092726362,-0.030883331864460996,0.06116837946753347,0.9695886865818298,1.06307789960872,0.0,0.6448288870809097,0.519038079734059,0.9460877076950222
SERPINB7,0.015131716472903534,1.0152467805342897,0.02496738434471599,-0.03380345763090899,0.06406689057671605,0.9667614955609455,1.0661637126819792,0.0,0.6060593398165057,0.5444753497721577,0.8770613601168523
CCDC196,0.015112242931200668,1.0152270102762693,0.02339985597985974,-0.030750632032748637,0.06097511789514998,0.9697173593746096,1.0628724673539953,0.0,0.6458263223588974,0.5183918390392995,0.947885088605811
PARN,0.015111858422553399,1.01522661991278,0.025490251243371835,-0.03484811597133273,0.06507183281643952,0.9657520874365133,1.0672356841758142,0.0,0.5928485474023288,0.5532825146071556,0.8539117638920047
MYO7B,0.015104745348553286,1.0152193985563889,0.024288797216396256,-0.032500422423380096,0.06270991312048667,0.9680220409160772,1.0647179337257984,0.0,0.6218811583785122,0.5340200152945622,0.9050342791448357
FUS,0.015032578311423996,1.0151461358239677,0.025253139926225677,-0.03446266644052881,0.0645278230633768,0.9661244078762485,1.066655255448565,0.0,0.59527561148198,0.5516592554711086,0.8581506652600815
ZNF98,0.014825523853226264,1.0149359670497649,0.023450823563693792,-0.03113724573941681,0.060788293445869335,0.9693425258144462,1.0626739153383893,0.0,0.6321962984779312,0.527258615748153,0.9234173301020094
SLCO1B7,0.014816221347930588,1.014926525646471,0.02480803868802869,-0.03380664100768194,0.06343908370354312,0.966758417999754,1.0654945778409337,0.0,0.5972346921193843,0.550350700121789,0.8615768542720543
PAQR3,0.014809169806763712,1.0149193688755274,0.02528138801002392,-0.034741440172065916,0.06435977978559335,0.965855115307527,1.0664760262627264,0.0,0.5857736055034622,0.5580276631891542,0.8415914521221994
HP1BP3,0.014803156993222499,1.0149132663729494,0.024841166316751647,-0.03388463432158023,0.06349094830802524,0.9666830202472936,1.0655498407288726,0.0,0.5959123176611875,0.5512338040199505,0.8592637318876919
EFCAB8,0.014790162529517484,1.0149000782050326,0.023988851896103617,-0.032227123217310985,0.06180744827634596,0.9682866367265823,1.0637574966672096,0.0,0.616543159029623,0.5375360962189,0.8955664581620383
TSPEAR-AS2,0.014773774351307736,1.0148834459779723,0.023746466604147958,-0.03176844495290542,0.061315993655520894,0.9687308706329936,1.0632348365724147,0.0,0.6221462164281358,0.5338457276630513,0.905505207078539
PRRT4,0.014766903122419578,1.0148764725054782,0.02348369320028479,-0.031260289774126766,0.060794096018965925,0.9692232613365959,1.062680081599351,0.0,0.628815195143177,0.5294700509086042,0.9173790133658991
COL9A2,0.014765207680818862,1.0148747518431458,0.02429979486127618,-0.03286151507899392,0.06239193044063165,0.967672558368218,1.0643794256866412,0.0,0.607626844798945,0.5434349921875115,0.8798206301187207
SNORD100,0.014742959564263773,1.0148521730425468,0.02491130107435355,-0.03408229334950314,0.06356821247803068,0.9664919655036714,1.065632172733532,0.0,0.5918181278553052,0.5539723827987713,0.8521140395377932
EID3,0.014728851567383797,1.0148378556122513,0.02448335076506827,-0.033257634153011195,0.06271533728777878,0.9672893207193277,1.0647237089496524,0.0,0.6015864294358864,0.5474494643336021,0.8692023008042095
MYL1,0.014712544798824148,1.0148213070211416,0.023623494830400892,-0.031588654257729755,0.06101374385537805,0.9689050550875655,1.0629135226165412,0.0,0.6227928976829749,0.5334206261544745,0.9066544832054164
BAG3,0.014707832379471217,1.0148165247688428,0.02494307290326785,-0.03417969217469069,0.06359535693363312,0.9663978349058575,1.0656610991313273,0.0,0.589655991325123,0.5554213054062533,0.8483455763290657
LYSMD2,0.014697488335713531,1.0148060275165967,0.025589814721453923,-0.03545762688938903,0.0648526035608161,0.965163630348813,1.0670017405357797,0.0,0.57434915006991,0.5657315556005191,0.8218104504414733
SPP1,0.014682537621054256,1.0147908555546608,0.02550320775816823,-0.035302831075197966,0.06466790631730648,0.965313045202899,1.066804686453716,0.0,0.5757133675214522,0.56480893844214,0.8241651745783595
ISM2,0.014670311402038805,1.0147784485752513,0.024712156519259097,-0.03376462535602573,0.06310524816010334,0.966799037838009,1.0651389372455466,0.0,0.5936475592733353,0.5527478643507879,0.8553065489688454
OR5H6,0.01467022839370872,1.0147783643401904,0.023351049828830555,-0.03109698827199936,0.0604374450594168,0.9693815498750954,1.0623011433069245,0.0,0.6282470596074019,0.5298421063799799,0.9163655961179852
SFMBT2,0.014629164330089293,1.0147366942724545,0.025566708461923358,-0.03548066345851593,0.06473899211869451,0.9651413965462199,1.066880523815225,0.0,0.5721958441336549,0.5671893026770165,0.8180977716194412
LINC00312,0.014599266029571518,1.0147063558233589,0.024602441645635305,-0.03362063352762202,0.06281916558676506,0.9669382590222819,1.0648342631404704,0.0,0.5934072007914531,0.5529086710075723,0.8548868979099469
NKX2-2,0.01458537445593805,1.0146922600532071,0.023968695528620444,-0.03239240553656425,0.06156315444844035,0.9681266092907794,1.063497659016045,0.0,0.6085176574804416,0.5428441984996357,0.8813899047859195
TMSB15B,0.014584575431219916,1.014691449289334,0.02535192116482984,-0.03510427699074531,0.06427342785318514,0.9655047310801766,1.0663839379730498,0.0,0.5752848210751292,0.5650986854522921,0.8234252617306509
RRP7A,0.014439433037378565,1.0145441852307613,0.024677716630344335,-0.03392800277878147,0.0628068688535386,0.9666410976051697,1.0648211692381124,0.0,0.5851203032140939,0.5584668278891886,0.8404565056041263
SLC39A12,0.014411828751753118,1.0145161798498286,0.024096154133023132,-0.03281576551489819,0.06163942301840443,0.9677168299786465,1.063578773554864,0.0,0.5980966370065708,0.5497754540864656,0.8630855988372366
SPINK6,0.014389092410187727,1.0144931137256605,0.02422323506863654,-0.03308757591338751,0.06186576073376297,0.9674538302261181,1.0638195287895413,0.0,0.5940202606883941,0.5524985618827032,0.8559573856183927
LINC00919,0.014383616930817182,1.0144875589047524,0.02334014637707959,-0.031362229362151835,0.0601294632237862,0.9691244641523885,1.0619740242267692,0.0,0.6162607851055353,0.5377224161236328,0.8950664801526912
LINC00599,0.01435337073111872,1.0144568749754928,0.023817721810123614,-0.03232850621051771,0.061035247672755144,0.9681884739051735,1.0629363795605742,0.0,0.6026340741379339,0.5467521473967062,0.8710411133451414
F3,0.014326469456797612,1.014429585159879,0.024658108982824008,-0.034002536076401024,0.06265547498999625,0.9665690533414322,1.064659974049609,0.0,0.581004385485397,0.5612374978729879,0.8333166921516763
EIF1AD,0.014274604536631048,1.0143769732147991,0.024660193916943365,-0.03405848739235167,0.06260769646561376,0.9665149740438586,1.0646091073822568,0.0,0.5788520797812278,0.562688986733231,0.8295903684580248
CREM,0.014256932363133966,1.014359047127334,0.024857005913431287,-0.034461903990690504,0.06297576871695844,0.9661251444979279,1.0650010325771828,0.0,0.5735579101033381,0.56626700082463,0.8204456355789118
POLDIP2,0.01424593471164655,1.0143478916213928,0.024774664077404043,-0.03431151460914362,0.06280338403243672,0.9662704503868633,1.064817458533298,0.0,0.5750202976370398,0.5652775695813119,0.8229686434200031
AK057317,0.014203756632261592,1.0143051092777409,0.02375414718074002,-0.03235351632545251,0.06076102958997569,0.9681642597029637,1.0626449431448481,0.0,0.5979484981796386,0.5498742981018118,0.8628262403081016
SH3BGRL,0.01416297913977896,1.014263749302056,0.025432716042913046,-0.035684228333364654,0.06401018661292257,0.964944947654346,1.0661032586874242,0.0,0.5568803235911386,0.5776091990721036,0.7918343759482501
FMN2,0.014090420967559834,1.0141901588480853,0.02378114208765043,-0.03251976103546468,0.060700602970584355,0.9680033208943487,1.0625807330433399,0.0,0.5925039645121587,0.5535131667599462,0.8533104591933678
C5orf24,0.014079588670182976,1.0141791728981897,0.025352338194912387,-0.03561008111572451,0.06376925845609047,0.965016498289998,1.0658464353335466,0.0,0.5553566129457999,0.5786507629153197,0.7892352037080599
PRKCQ,0.014079293399427876,1.0141788734407837,0.025343911457297055,-0.03559386028424638,0.06375244708310214,0.9650321517869466,1.0658285171421893,0.0,0.5555296159849132,0.5785324587143791,0.7895301905025756
STK33,0.014077806220786582,1.014177365176746,0.024091551699786013,-0.03314076744247872,0.061296379884051885,0.9674023712461662,1.063213982731824,0.0,0.5843461806120037,0.5589874281067696,0.8391122583519489
LOC100130051,0.01407716707046151,1.0141767169651608,0.023430570239150402,-0.03184590673550931,0.06000024087643234,0.9686558339191673,1.0618368023167895,0.0,0.6008034344354033,0.5479709163548896,0.8678287709425054
