gene,residual_score,residual_std,gated_score,gated_std,residual_rank,gated_rank,rank_diff,abs_rank_diff
RPS5,0.41743603,0.11569143,0.4887144,0.094589,2676.0,1999.0,677.0,677.0
SIRT1,0.41735178,0.14331135,0.5111199,0.07592571,2677.0,1608.0,1069.0,1069.0
MYOC,0.4172733,0.15395159,0.5609469,0.093995966,2678.0,813.0,1865.0,1865.0
PTS,0.41705555,0.12237762,0.45837516,0.090254426,2679.0,2432.0,247.0,247.0
DONSON,0.41685018,0.13360545,0.64457816,0.09302343,2680.0,92.0,2588.0,2588.0
NSL1,0.41672176,0.12369527,0.54845595,0.10428294,2681.0,998.0,1683.0,1683.0
PTGER3,0.416692,0.1212818,0.53114116,0.102043666,2682.0,1258.0,1424.0,1424.0
LINC01101,0.41615614,0.11755049,0.56646824,0.084220245,2683.0,740.0,1943.0,1943.0
BMP8A,0.41604316,0.11031136,0.5038807,0.091074154,2684.0,1708.0,976.0,976.0
ARHGEF10L,0.41595304,0.16067252,0.4405226,0.07882211,2685.0,2602.0,83.0,83.0
ARHGAP35,0.41589335,0.12052417,0.4234917,0.106973074,2686.0,2728.0,-42.0,42.0
LLCFC1,0.4158361,0.12527226,0.59210795,0.08854221,2687.0,442.0,2245.0,2245.0
MPHOSPH8,0.41580042,0.11029376,0.47826663,0.0883947,2688.0,2162.0,526.0,526.0
MTSS1,0.41577268,0.09684564,0.5288523,0.08396883,2689.0,1296.0,1393.0,1393.0
CD164L2,0.41574717,0.11888089,0.5862785,0.104881726,2690.0,499.0,2191.0,2191.0
LOC283674,0.41537303,0.10635987,0.54518205,0.12273295,2691.0,1047.0,1644.0,1644.0
MTRES1,0.41526055,0.13983561,0.5252575,0.090491824,2692.0,1353.0,1339.0,1339.0
CYC1,0.41519275,0.13206573,0.39632913,0.1099225,2693.0,2884.0,-191.0,191.0
SNAI3,0.41504693,0.12640786,0.54585916,0.098985866,2694.0,1041.0,1653.0,1653.0
LINC02774,0.41500866,0.1130273,0.45964432,0.08397374,2695.0,2409.0,286.0,286.0
F11-AS1,0.41443858,0.17177361,0.608193,0.09745333,2696.0,292.0,2404.0,2404.0
GNL3,0.41421536,0.1117459,0.5202459,0.09008741,2697.0,1438.0,1259.0,1259.0
TOP1P1,0.41370174,0.11683685,0.58988595,0.110858455,2698.0,462.0,2236.0,2236.0
NDUFA10,0.41326866,0.14012526,0.5703027,0.09658764,2699.0,699.0,2000.0,2000.0
IGF2BP2-AS1,0.41323328,0.11625387,0.54146534,0.098527946,2700.0,1094.0,1606.0,1606.0
C18orf25,0.41317427,0.12127021,0.41396424,0.108282596,2701.0,2790.0,-89.0,89.0
FAM118A,0.41308105,0.1197874,0.53844917,0.06969684,2702.0,1142.0,1560.0,1560.0
IPP,0.41296703,0.16309749,0.43755513,0.10047545,2703.0,2624.0,79.0,79.0
STX11,0.4129645,0.09871596,0.5834414,0.09025992,2704.0,539.0,2165.0,2165.0
SDHALP2,0.41276783,0.13096386,0.4561363,0.07986962,2705.0,2461.0,244.0,244.0
SYNPO2,0.4127119,0.13636787,0.5298041,0.112196885,2706.0,1280.0,1426.0,1426.0
SMYD3,0.4127094,0.14210826,0.47663212,0.08568598,2707.0,2184.0,523.0,523.0
GPR1,0.4126575,0.10963234,0.45705807,0.092020415,2708.0,2448.0,260.0,260.0
TCEAL8,0.41253155,0.14627513,0.45829114,0.0812767,2709.0,2433.0,276.0,276.0
CTRB2,0.4125268,0.11483467,0.54737777,0.07084891,2710.0,1012.0,1698.0,1698.0
ZNF480,0.41245472,0.11709886,0.48117563,0.09611767,2711.0,2117.0,594.0,594.0
ZNF516,0.41244665,0.14962877,0.4421221,0.08861229,2712.0,2591.0,121.0,121.0
CENPV,0.41240028,0.10440381,0.5432711,0.09867621,2713.0,1075.0,1638.0,1638.0
UGT2B7,0.4122085,0.09937467,0.47495714,0.08659598,2714.0,2212.0,502.0,502.0
BARX1,0.41217843,0.1357986,0.49491438,0.08539288,2715.0,1878.0,837.0,837.0
BC048428,0.4121446,0.13343224,0.5113816,0.10944684,2716.0,1603.0,1113.0,1113.0
NBPF15,0.4121255,0.12897646,0.3955661,0.07949109,2717.0,2886.0,-169.0,169.0
C3AR1,0.4121031,0.10759029,0.60414755,0.08159047,2718.0,328.0,2390.0,2390.0
HECTD2,0.41196573,0.105287686,0.48025292,0.06960562,2719.0,2131.0,588.0,588.0
ZMYND12,0.4118725,0.11295927,0.48517334,0.07760947,2720.0,2056.0,664.0,664.0
PIKFYVE,0.4118254,0.11546313,0.6334667,0.10283314,2721.0,142.0,2579.0,2579.0
ZNF843,0.41161343,0.123962045,0.38934228,0.0799736,2722.0,2906.0,-184.0,184.0
ZNF14,0.41159075,0.10464963,0.43847048,0.0752459,2723.0,2620.0,103.0,103.0
ZNF266,0.41137564,0.11974541,0.5246167,0.10464856,2724.0,1361.0,1363.0,1363.0
CENPL,0.4112654,0.11492386,0.49431166,0.069624916,2725.0,1891.0,834.0,834.0
TNRC6A,0.41078404,0.10099349,0.5944479,0.09591769,2726.0,425.0,2301.0,2301.0
SMNDC1,0.410614,0.12375749,0.48595482,0.08848608,2727.0,2040.0,687.0,687.0
ADO,0.41061127,0.12039295,0.64013743,0.088789865,2728.0,107.0,2621.0,2621.0
ALDH9A1,0.41037557,0.120825246,0.53460085,0.088196926,2729.0,1207.0,1522.0,1522.0
NUDT15,0.41023868,0.10406844,0.4933835,0.11470419,2730.0,1913.0,817.0,817.0
PTBP2,0.41016012,0.15098226,0.55377114,0.07795598,2731.0,921.0,1810.0,1810.0
TMEM67,0.40997452,0.13391933,0.41807783,0.096860036,2732.0,2759.0,-27.0,27.0
R3HDM1,0.4098426,0.15754767,0.50142187,0.10829384,2733.0,1759.0,974.0,974.0
MYEF2,0.40944153,0.12090993,0.6152031,0.10157844,2734.0,236.0,2498.0,2498.0
MGAT4B,0.40916768,0.12013358,0.38913903,0.087841935,2735.0,2908.0,-173.0,173.0
VCX3B,0.40905908,0.144889,0.46609586,0.09613258,2736.0,2333.0,403.0,403.0
LINC00307,0.40892884,0.15891376,0.5757546,0.09610898,2737.0,625.0,2112.0,2112.0
SIGLEC12,0.40868965,0.11418659,0.5972194,0.08969599,2738.0,390.0,2348.0,2348.0
GJB5,0.40858185,0.12293376,0.42939967,0.10504455,2739.0,2688.0,51.0,51.0
ERCC3,0.40841666,0.13160512,0.5158301,0.06510865,2740.0,1515.0,1225.0,1225.0
MORC2-AS1,0.40837398,0.12336192,0.45548058,0.07495782,2741.0,2468.0,273.0,273.0
FUBP3,0.40830913,0.11355048,0.40707815,0.07182188,2742.0,2827.0,-85.0,85.0
CD83,0.40822247,0.13141547,0.59480757,0.089068204,2743.0,420.0,2323.0,2323.0
DMAC1,0.4080157,0.14018108,0.5120918,0.06996497,2744.0,1588.0,1156.0,1156.0
DPYD,0.40790227,0.110027716,0.4875742,0.097891025,2745.0,2015.0,730.0,730.0
HDHD3,0.40771,0.16367123,0.471375,0.104125544,2746.0,2271.0,475.0,475.0
SAYSD1,0.40711206,0.11012805,0.5314074,0.10763147,2747.0,1254.0,1493.0,1493.0
MRM3,0.4066152,0.11414628,0.6030792,0.118216254,2748.0,337.0,2411.0,2411.0
MAP1A,0.4061841,0.091511026,0.5384421,0.0880538,2749.0,1143.0,1606.0,1606.0
ACE,0.4059784,0.13313301,0.5559466,0.09655599,2750.0,887.0,1863.0,1863.0
ASPHD1,0.4058132,0.09679134,0.595827,0.084576435,2751.0,406.0,2345.0,2345.0
MTHFD1L,0.40555936,0.1247584,0.33157122,0.07268722,2752.0,2995.0,-243.0,243.0
PRRG4,0.4053352,0.14001435,0.40644112,0.08998278,2753.0,2830.0,-77.0,77.0
UBE2MP1,0.40494347,0.15253751,0.6020886,0.0792591,2754.0,349.0,2405.0,2405.0
GMPS,0.4048642,0.11211464,0.51023746,0.09709372,2755.0,1620.0,1135.0,1135.0
MEAK7,0.40481475,0.12567952,0.39577612,0.109982885,2756.0,2885.0,-129.0,129.0
TSPYL1,0.40465555,0.09677455,0.3335866,0.07821026,2757.0,2992.0,-235.0,235.0
FLJ46838,0.40460706,0.13529237,0.5132733,0.08920333,2758.0,1569.0,1189.0,1189.0
FXYD2,0.404521,0.118771054,0.50378203,0.12078788,2759.0,1713.0,1046.0,1046.0
GPX4,0.4042649,0.1333043,0.54288965,0.09353597,2760.0,1079.0,1681.0,1681.0
ABHD15,0.4042111,0.117170565,0.5561371,0.09547001,2761.0,884.0,1877.0,1877.0
KRTAP12-2,0.40403473,0.15316793,0.5685491,0.07090066,2762.0,715.0,2047.0,2047.0
NDUFA13,0.40394613,0.13766238,0.54148746,0.10445567,2763.0,1093.0,1670.0,1670.0
CREM,0.40366784,0.13929498,0.45396435,0.10100083,2764.0,2485.0,279.0,279.0
FNDC9,0.40362585,0.11981592,0.45336327,0.0847685,2765.0,2488.0,277.0,277.0
SLAMF1,0.40356475,0.16133487,0.6090962,0.082924105,2766.0,284.0,2482.0,2482.0
TIMP4,0.40340593,0.17710803,0.4941572,0.08291716,2767.0,1893.0,874.0,874.0
NBEAP1,0.40333486,0.16105808,0.4303515,0.085931934,2768.0,2679.0,89.0,89.0
CAPSL,0.40256426,0.13181722,0.313604,0.09220573,2769.0,3000.0,-231.0,231.0
YPEL4,0.4024757,0.14894834,0.63123786,0.08317159,2770.0,156.0,2614.0,2614.0
HDAC1,0.4019165,0.1765963,0.51915956,0.09026082,2771.0,1454.0,1317.0,1317.0
IRX2,0.40146258,0.1538075,0.4913204,0.06801775,2772.0,1956.0,816.0,816.0
MYLK4,0.40128765,0.12689422,0.51059484,0.095734715,2773.0,1614.0,1159.0,1159.0
LINC01003,0.40091825,0.10848132,0.49718484,0.093276575,2774.0,1829.0,945.0,945.0
ALS2CR16,0.40059558,0.14192668,0.48560372,0.084713496,2775.0,2045.0,730.0,730.0
EIF5,0.40039054,0.09556479,0.5576668,0.10570893,2776.0,862.0,1914.0,1914.0
POM121,0.4003626,0.10488053,0.6290916,0.07736649,2777.0,166.0,2611.0,2611.0
HDAC8,0.400166,0.13668601,0.49924898,0.07665399,2778.0,1795.0,983.0,983.0
PARTICL,0.40012234,0.14727251,0.45420262,0.08205193,2779.0,2483.0,296.0,296.0
FCN3,0.4000554,0.14484836,0.489523,0.117243394,2780.0,1986.0,794.0,794.0
KMT5C,0.3997838,0.14001404,0.4026591,0.1211122,2781.0,2854.0,-73.0,73.0
STYK1,0.3996828,0.14870189,0.5365997,0.06688865,2782.0,1184.0,1598.0,1598.0
MAB21L3,0.3989954,0.14453556,0.43377393,0.0712053,2783.0,2651.0,132.0,132.0
HCN3,0.3987515,0.15270528,0.47785953,0.09022594,2784.0,2166.0,618.0,618.0
COQ3,0.39866358,0.1304994,0.58101946,0.09042513,2785.0,569.0,2216.0,2216.0
LINC01165,0.39852932,0.11115672,0.59853756,0.07664286,2786.0,378.0,2408.0,2408.0
ING1,0.3984873,0.1326486,0.536356,0.1078015,2787.0,1187.0,1600.0,1600.0
UBE2V2,0.39811084,0.14386867,0.6255761,0.079682395,2788.0,186.0,2602.0,2602.0
MAD1L1,0.39806846,0.11376206,0.4971181,0.08148391,2789.0,1831.0,958.0,958.0
SUDS3,0.3977402,0.11361695,0.47611773,0.089467235,2790.0,2194.0,596.0,596.0
MYH7,0.39772093,0.10814586,0.44156298,0.095454626,2791.0,2595.0,196.0,196.0
KRTAP10-2,0.3976532,0.16101475,0.48288518,0.10470376,2792.0,2093.0,699.0,699.0
SLX4IP,0.39757296,0.119350195,0.48370934,0.08031178,2793.0,2078.0,715.0,715.0
SPANXD,0.39746866,0.12510617,0.5462601,0.10607596,2794.0,1031.0,1763.0,1763.0
OR7G3,0.39723882,0.13897896,0.54015344,0.09774725,2795.0,1117.0,1678.0,1678.0
SCAF4,0.39710587,0.108932644,0.46953785,0.104326345,2796.0,2302.0,494.0,494.0
SPRED3,0.39706004,0.116588175,0.6139819,0.06845694,2797.0,249.0,2548.0,2548.0
PSKH2,0.3969309,0.14060386,0.39306685,0.09353598,2798.0,2894.0,-96.0,96.0
VSX1,0.3965376,0.11586868,0.52911484,0.07527158,2799.0,1293.0,1506.0,1506.0
FDCSP,0.3964498,0.1195937,0.57161605,0.11408437,2800.0,683.0,2117.0,2117.0
CHEK2P2,0.39620495,0.13059856,0.5403182,0.0769188,2801.0,1115.0,1686.0,1686.0
ZPBP2,0.3961391,0.14898793,0.4718272,0.09515343,2802.0,2262.0,540.0,540.0
SYAP1,0.39608708,0.11112341,0.50413287,0.09589185,2803.0,1706.0,1097.0,1097.0
KALRN,0.39602163,0.13375382,0.5576832,0.1098049,2804.0,860.0,1944.0,1944.0
NPHP4,0.39581013,0.11883227,0.6288974,0.10305503,2805.0,169.0,2636.0,2636.0
LOC100288336,0.3956831,0.12211353,0.54538375,0.083448544,2806.0,1045.0,1761.0,1761.0
DCXR,0.39565632,0.12909234,0.4880539,0.101945095,2807.0,2007.0,800.0,800.0
EDNRB,0.39538577,0.12836418,0.52709025,0.08746346,2808.0,1324.0,1484.0,1484.0
UGDH,0.39535958,0.10426399,0.6240061,0.07819256,2809.0,190.0,2619.0,2619.0
HBB,0.3951827,0.096775144,0.33402327,0.093342446,2810.0,2991.0,-181.0,181.0
PADI3,0.39498827,0.11802423,0.5736402,0.07700592,2811.0,648.0,2163.0,2163.0
WDR26,0.39490002,0.11070681,0.45107213,0.08168955,2812.0,2515.0,297.0,297.0
EGFR,0.393984,0.1363799,0.50541896,0.087756544,2813.0,1693.0,1120.0,1120.0
ZC3H7B,0.39397573,0.10796391,0.51128554,0.07633651,2814.0,1604.0,1210.0,1210.0
MAP3K19,0.39354455,0.16739579,0.4732841,0.10572087,2815.0,2239.0,576.0,576.0
PLEKHA1,0.3933652,0.15038094,0.49740076,0.09665698,2816.0,1824.0,992.0,992.0
OPRM1,0.39322758,0.13846755,0.573626,0.0950964,2817.0,649.0,2168.0,2168.0
ZBTB44,0.39296994,0.12067651,0.5625012,0.11036183,2818.0,790.0,2028.0,2028.0
WDR25,0.39283222,0.123810016,0.5297626,0.11945197,2819.0,1281.0,1538.0,1538.0
TSR1,0.39273605,0.14473034,0.38822618,0.08861314,2820.0,2911.0,-91.0,91.0
PLTP,0.39169282,0.107925184,0.52268237,0.063297875,2821.0,1398.0,1423.0,1423.0
PCID2,0.39142093,0.11740109,0.57067937,0.07445806,2822.0,695.0,2127.0,2127.0
FSCN2,0.3911736,0.13529055,0.46792498,0.070721656,2823.0,2313.0,510.0,510.0
TELO2,0.39078057,0.11668063,0.39040595,0.07450048,2824.0,2903.0,-79.0,79.0
FNBP1L,0.3905479,0.13379292,0.38923708,0.09619316,2825.0,2907.0,-82.0,82.0
LINC00907,0.39042282,0.10149527,0.5034762,0.11079375,2826.0,1720.0,1106.0,1106.0
TTLL7,0.3901822,0.11798399,0.4948579,0.13927606,2827.0,1880.0,947.0,947.0
OAZ1,0.39004514,0.12702312,0.58246684,0.089505084,2828.0,547.0,2281.0,2281.0
DHX33,0.3899282,0.17158577,0.44532707,0.08137856,2829.0,2572.0,257.0,257.0
SGK2,0.38969198,0.1440708,0.6194187,0.09683829,2830.0,213.0,2617.0,2617.0
NPL,0.3894585,0.14819536,0.44694763,0.122504845,2831.0,2553.0,278.0,278.0
MALL,0.38918692,0.13471846,0.4399926,0.113698035,2832.0,2608.0,224.0,224.0
PSRC1,0.38911352,0.14503336,0.38266626,0.08783975,2833.0,2934.0,-101.0,101.0
KCNJ2-AS1,0.38905382,0.12699418,0.51584655,0.11331412,2834.0,1514.0,1320.0,1320.0
GPR176,0.38867703,0.11280205,0.6198954,0.11519525,2835.0,208.0,2627.0,2627.0
POLR1B,0.38811344,0.14179645,0.5307114,0.1010674,2836.0,1269.0,1567.0,1567.0
LIMD1-AS1,0.3881012,0.16385403,0.64418477,0.08348627,2837.0,94.0,2743.0,2743.0
SOX17,0.38808355,0.11302298,0.44219774,0.07358098,2838.0,2590.0,248.0,248.0
MAP2K5,0.38795865,0.14127174,0.4407365,0.080792606,2839.0,2600.0,239.0,239.0
LPGAT1,0.3879282,0.11901434,0.54636574,0.08810184,2840.0,1029.0,1811.0,1811.0
SEMG1,0.3874506,0.09221454,0.5464408,0.07846801,2841.0,1028.0,1813.0,1813.0
ZNF543,0.3874492,0.15446632,0.55553013,0.084750675,2842.0,895.0,1947.0,1947.0
GPR89A,0.38698703,0.14755131,0.5834434,0.102704585,2843.0,538.0,2305.0,2305.0
ADIPOR1,0.38654447,0.12979783,0.46183163,0.13634138,2844.0,2383.0,461.0,461.0
RPS29,0.3856912,0.103012666,0.40313712,0.10566378,2845.0,2851.0,-6.0,6.0
KPNA2,0.38563818,0.1301079,0.6696511,0.07453047,2846.0,41.0,2805.0,2805.0
FXYD5,0.38505515,0.17802054,0.6551989,0.08710887,2847.0,68.0,2779.0,2779.0
MSH2,0.38484406,0.12411066,0.5258533,0.09917854,2848.0,1340.0,1508.0,1508.0
NUGGC,0.38481957,0.13085125,0.46254772,0.084085464,2849.0,2372.0,477.0,477.0
PTEN,0.3848073,0.1509577,0.49231905,0.09558069,2850.0,1934.0,916.0,916.0
CCDC116,0.38479245,0.11384119,0.55629706,0.088016845,2851.0,883.0,1968.0,1968.0
ZFR2,0.3845189,0.09500104,0.3784599,0.08238697,2852.0,2944.0,-92.0,92.0
OR52I2,0.3844219,0.112454556,0.5204675,0.10516267,2853.0,1435.0,1418.0,1418.0
NRN1,0.38424298,0.108917914,0.55052185,0.08785326,2854.0,965.0,1889.0,1889.0
C11orf91,0.3842415,0.17591532,0.53056693,0.1322411,2855.0,1271.0,1584.0,1584.0
OXER1,0.38390523,0.10755636,0.6145346,0.07250159,2856.0,244.0,2612.0,2612.0
GIMAP6,0.38341302,0.1089035,0.47905305,0.09317492,2857.0,2144.0,713.0,713.0
CDK11B,0.38339254,0.105564244,0.47414166,0.08499932,2858.0,2224.0,634.0,634.0
SERHL2,0.38284698,0.1448975,0.53475356,0.06470293,2859.0,1204.0,1655.0,1655.0
CRISPLD2,0.3814895,0.123476766,0.6222295,0.12788394,2860.0,197.0,2663.0,2663.0
REXO5,0.38084435,0.14880127,0.4149892,0.08535228,2861.0,2784.0,77.0,77.0
BMS1P4,0.38029557,0.1165629,0.5542622,0.085843906,2862.0,910.0,1952.0,1952.0
PCDHA12,0.38018772,0.111419484,0.43950585,0.10537632,2863.0,2613.0,250.0,250.0
EEF1DP3,0.37989202,0.11037223,0.608022,0.08317666,2864.0,293.0,2571.0,2571.0
LOC100287792,0.37972537,0.1499445,0.50325257,0.12495883,2865.0,1725.0,1140.0,1140.0
ZNF75A,0.37967083,0.10915649,0.54683226,0.090177365,2866.0,1024.0,1842.0,1842.0
CCDC33,0.37962008,0.11611292,0.6173853,0.087323934,2867.0,229.0,2638.0,2638.0
PARP8,0.37954286,0.11319941,0.51806223,0.08779475,2868.0,1473.0,1395.0,1395.0
NUDT17,0.37937483,0.11217509,0.6084268,0.102304615,2869.0,288.0,2581.0,2581.0
STRN4,0.3790942,0.16424131,0.43130118,0.09029647,2870.0,2672.0,198.0,198.0
ENTPD1,0.37885547,0.11268013,0.50748116,0.077635646,2871.0,1666.0,1205.0,1205.0
POLN,0.37878805,0.1477978,0.47594544,0.10007854,2872.0,2197.0,675.0,675.0
SH3RF2,0.37878335,0.115043834,0.62151587,0.110122964,2873.0,199.0,2674.0,2674.0
RAVER1,0.37825447,0.12198769,0.50321597,0.10136196,2874.0,1726.0,1148.0,1148.0
NCSTN,0.3780487,0.11446581,0.4056566,0.083023176,2875.0,2835.0,40.0,40.0
LOC100288208,0.37783954,0.13215059,0.62015426,0.12953389,2876.0,206.0,2670.0,2670.0
LINC00469,0.37782633,0.13521776,0.4807483,0.08546102,2877.0,2125.0,752.0,752.0
KCNT1,0.37721258,0.11067785,0.64612263,0.115831,2878.0,87.0,2791.0,2791.0
ANKRD37,0.37708664,0.1514891,0.4257723,0.13476935,2879.0,2717.0,162.0,162.0
HAGH,0.37707868,0.10852072,0.51669216,0.10143177,2880.0,1496.0,1384.0,1384.0
GSTM5,0.37703738,0.09906305,0.44913024,0.08696441,2881.0,2532.0,349.0,349.0
LOC100505502,0.376689,0.1130387,0.5274626,0.096716255,2882.0,1318.0,1564.0,1564.0
PGLYRP3,0.37628707,0.12996572,0.43158698,0.10311466,2883.0,2669.0,214.0,214.0
IL33,0.37603796,0.12132016,0.6035125,0.10317407,2884.0,335.0,2549.0,2549.0
SNX29P2,0.37597224,0.15426391,0.5246211,0.099856876,2885.0,1360.0,1525.0,1525.0
OBP2A,0.37526113,0.1274987,0.49922833,0.06842157,2886.0,1796.0,1090.0,1090.0
EIF3J,0.374705,0.12116791,0.5762795,0.08526152,2887.0,615.0,2272.0,2272.0
PPIA,0.37403053,0.12103858,0.5715335,0.12805213,2888.0,686.0,2202.0,2202.0
BTD,0.3739466,0.09995018,0.58830523,0.097539574,2889.0,481.0,2408.0,2408.0
LENG1,0.3739293,0.108370125,0.65165025,0.09627285,2890.0,76.0,2814.0,2814.0
CCNY,0.37257642,0.12261219,0.59702945,0.10534565,2891.0,393.0,2498.0,2498.0
OR6X1,0.37246448,0.11443644,0.37702742,0.07695831,2892.0,2946.0,-54.0,54.0
FTL,0.37207904,0.10893684,0.5425206,0.14299378,2893.0,1082.0,1811.0,1811.0
TSSC4,0.37192258,0.12071496,0.5366337,0.09002556,2894.0,1183.0,1711.0,1711.0
L1TD1,0.37165883,0.10346368,0.5081347,0.1180111,2895.0,1654.0,1241.0,1241.0
CTH,0.37159,0.15408951,0.55923975,0.09276946,2896.0,838.0,2058.0,2058.0
CHD1,0.37158662,0.12824097,0.5367789,0.13851637,2897.0,1180.0,1717.0,1717.0
NOP53,0.37152985,0.10296351,0.4769934,0.07502528,2898.0,2176.0,722.0,722.0
RBM38,0.37142134,0.12884285,0.40107778,0.10810327,2899.0,2862.0,37.0,37.0
CEBPZ,0.37131375,0.13374358,0.5338641,0.09866496,2900.0,1220.0,1680.0,1680.0
LOC100131107,0.3710966,0.14964744,0.48009664,0.10565288,2901.0,2133.0,768.0,768.0
FER1L5,0.3710132,0.114105314,0.5038731,0.085921004,2902.0,1709.5,1192.5,1192.5
LILRA1,0.3706947,0.14505346,0.5454676,0.104729004,2903.0,1044.0,1859.0,1859.0
LEO1,0.36973086,0.1354997,0.56412673,0.08680319,2904.0,765.0,2139.0,2139.0
TPP2,0.36949262,0.17021503,0.5252653,0.11520594,2905.0,1352.0,1553.0,1553.0
IFNA10,0.3690283,0.11106163,0.69125813,0.0948399,2906.0,14.0,2892.0,2892.0
MMAB,0.36895558,0.1197405,0.5619882,0.07825601,2907.0,797.0,2110.0,2110.0
AGBL4,0.36866683,0.11473002,0.42930093,0.09434763,2908.0,2690.0,218.0,218.0
GABARAPL2,0.36796784,0.13007593,0.4797273,0.06811101,2909.0,2137.0,772.0,772.0
OR4K1,0.36698848,0.12307833,0.5350019,0.07259026,2910.0,1201.0,1709.0,1709.0
TMEM65,0.36660114,0.16831288,0.5691685,0.09591326,2911.0,709.0,2202.0,2202.0
RRAGA,0.36579427,0.13406219,0.5158282,0.09649573,2912.0,1516.0,1396.0,1396.0
ZNF786,0.36567974,0.14282972,0.6077776,0.08946164,2913.0,298.0,2615.0,2615.0
SRSF5,0.3654941,0.118387274,0.5611833,0.08052284,2914.0,810.0,2104.0,2104.0
FAM90A1,0.36543202,0.09407445,0.5818,0.108404785,2915.0,559.0,2356.0,2356.0
BATF2,0.3650004,0.117061555,0.512501,0.12386388,2916.0,1583.0,1333.0,1333.0
ATP5F1D,0.36415234,0.12038271,0.38760477,0.10212288,2917.0,2912.0,5.0,5.0
ALS2CL,0.36380938,0.110700816,0.5619857,0.10448055,2918.0,798.0,2120.0,2120.0
MEGF9,0.36378023,0.10922428,0.504803,0.07755475,2919.0,1698.0,1221.0,1221.0
BTBD17,0.36361858,0.12422776,0.60054386,0.10007561,2920.0,363.0,2557.0,2557.0
SPINDOC,0.36356166,0.13591145,0.5693897,0.07560773,2921.0,705.0,2216.0,2216.0
ATP6V1A,0.36292312,0.14492708,0.52150613,0.1235417,2922.0,1417.0,1505.0,1505.0
RNF10,0.3628692,0.108187586,0.5088463,0.07348117,2923.0,1641.0,1282.0,1282.0
TET1,0.36215279,0.10611501,0.48834023,0.12073121,2924.0,2004.0,920.0,920.0
ENTR1,0.3619362,0.11703908,0.4699722,0.105246864,2925.0,2297.0,628.0,628.0
CST9L,0.36174136,0.12265126,0.5252942,0.104430415,2926.0,1351.0,1575.0,1575.0
TRIM73,0.36130768,0.16298988,0.58166397,0.09361817,2927.0,562.0,2365.0,2365.0
CBWD2,0.36095932,0.115147196,0.40501004,0.12291427,2928.0,2841.0,87.0,87.0
CATSPERE,0.36093777,0.11346288,0.47345752,0.072088495,2929.0,2236.0,693.0,693.0
ZNF362,0.3609071,0.13239232,0.37053466,0.083273426,2930.0,2964.0,-34.0,34.0
AGL,0.3604359,0.14029424,0.45568246,0.1120924,2931.0,2466.0,465.0,465.0
PTPN7,0.35996303,0.13820715,0.49151593,0.08388538,2932.0,1947.0,985.0,985.0
LPXN,0.35961655,0.11732013,0.52311456,0.085599445,2933.0,1390.0,1543.0,1543.0
TSR3,0.35931814,0.10982926,0.46380433,0.07930187,2934.0,2361.0,573.0,573.0
DEDD,0.35905126,0.15455218,0.4324385,0.08476888,2935.0,2659.0,276.0,276.0
LCE1D,0.35807323,0.11825903,0.43060157,0.07147847,2936.0,2677.0,259.0,259.0
MIDN,0.35789073,0.087621994,0.462999,0.07532325,2937.0,2366.0,571.0,571.0
HAS1,0.35630348,0.14941996,0.5165653,0.08337636,2938.0,1498.0,1440.0,1440.0
RPL5,0.3534234,0.092783,0.5075765,0.07476914,2939.0,1664.0,1275.0,1275.0
CSN1S2AP,0.35264212,0.13065027,0.46597454,0.06855946,2940.0,2335.0,605.0,605.0
RPAIN,0.3526047,0.11351178,0.5308372,0.116750665,2941.0,1263.0,1678.0,1678.0
GLRB,0.3523078,0.1272717,0.41493443,0.079027854,2942.0,2785.0,157.0,157.0
LOC105378146,0.35229817,0.12836772,0.68439394,0.08986723,2943.0,17.0,2926.0,2926.0
CARD8,0.35211712,0.12835227,0.53637046,0.094453916,2944.0,1186.0,1758.0,1758.0
CHAF1B,0.35058144,0.13346222,0.5235199,0.119923376,2945.0,1383.0,1562.0,1562.0
ATL3,0.35043207,0.12739386,0.41144454,0.096193664,2946.0,2807.0,139.0,139.0
LPA,0.35018486,0.11643807,0.5554229,0.0836296,2947.0,897.0,2050.0,2050.0
YES1,0.35018235,0.12618443,0.5707997,0.07047779,2948.0,692.0,2256.0,2256.0
TSEN2,0.34910986,0.13222022,0.48750454,0.080483235,2949.0,2017.0,932.0,932.0
PPARA,0.34877786,0.107999645,0.5859217,0.08918234,2950.0,502.0,2448.0,2448.0
RBKS,0.3483621,0.13589582,0.48867422,0.10549102,2951.0,2001.0,950.0,950.0
LCA5L,0.34824035,0.14176862,0.5910497,0.08906309,2952.0,451.0,2501.0,2501.0
TCEAL9,0.3479891,0.11135317,0.6180468,0.11570484,2953.0,223.0,2730.0,2730.0
ARID4A,0.34743595,0.10538734,0.52637404,0.07661719,2954.0,1332.0,1622.0,1622.0
GFRAL,0.3467767,0.12852532,0.55333453,0.12213739,2955.0,923.0,2032.0,2032.0
TRIM9,0.3460461,0.14152044,0.5398961,0.12354809,2956.0,1120.0,1836.0,1836.0
MGST3,0.34531733,0.13013919,0.4981551,0.07727595,2957.0,1813.0,1144.0,1144.0
CRYBA2,0.34447125,0.09665741,0.5854344,0.0956185,2958.0,509.0,2449.0,2449.0
ATP6V1D,0.34437156,0.13481733,0.51350325,0.1013294,2959.0,1560.0,1399.0,1399.0
HEYL,0.34430027,0.117575824,0.4838634,0.09427496,2960.0,2072.0,888.0,888.0
